-4	-166.72	-21.45		
-6	-166.72	-21.45		
-9	18.20	-21.45		
-11	18.20	-21.45		
-13	-166.72	-21.45		
-15	18.20	-21.45		
-17	-166.72	-21.45		
-18	18.20	-21.45		
-20	-166.72	-21.12		
-22	18.20	-21.12		
-23	18.20	-21.12		
-25	-166.72	-21.12		
-26	18.20	-21.12		
-27	18.20	-21.12		
-28	18.20	-21.12		
-30	18.20	-21.12		
-31	18.20	-21.12		
-32	18.20	-21.12		
-33	-166.72	-20.80		
-33	-166.72	-20.80		
-34	-166.72	-20.80		
-34	18.20	-20.80		
-35	-166.72	-20.80		
-35	17.87	-20.80		
-36	-166.72	-20.80		
-36	17.87	-20.47		
-36	17.87	-20.47		
-37	17.55	-20.15		
-38	17.22	-19.82		
-38	-166.72	-19.82		
-39	-166.72	-19.17		
-39	16.25	-18.85		
-39	-166.72	-18.52		
-39	15.27	-17.87		
-40	14.62	-17.22		
-40	13.97	-16.57		
-41	-166.72	-15.60		
-41	-166.72	-14.95		
-41	12.35	-14.30		
-41	-166.72	-13.32		
-40	11.05	-13.00		
-40	-166.72	-12.35		
-39	9.75	-12.02		
-39	8.77	-11.05		
-38	7.80	-10.40		
-38	-166.72	-9.42		
-37	7.48	-9.10		
-36	-166.72	-8.13		
-36	6.17	-7.80		
-35	-166.72	-6.82		
-35	4.88	-6.50		
-34	-166.72	-5.52		
-32	4.23	-4.88		
-31	-166.72	-3.90		
-30	2.93	-3.57		
-29	-166.72	-2.93		
-28	1.63	-2.60		
-27	-166.72	-1.63		
-26	0.65	-1.30		
-25	0.32	-0.65		
-23	0.00	-0.32		
-22	-166.72	0.00		
-21	-0.65	0.32		
-19	-0.97	0.32		
-18	-166.72	0.65		
-17	-1.30	0.65		
-15	-166.72	-166.72		
-14	-1.30	0.65		
-13	-1.30	0.65		
-12	-1.63	0.65		
-11	-166.72	0.32		
-10	-1.63	0.65		
-9	-166.72	0.65		
-8	-1.63	0.65		
-7	-166.72	0.65		
-7	-1.63	0.65		
-6	-166.72	0.65		
-5	-1.63	0.65		
-4	-166.72	0.65		
-4	-1.30	0.65		
-3	-166.72	0.65		
-3	-1.30	0.65		
-2	-1.30	0.65		
-1	-166.72	0.32		
-1	-0.97	0.32		
0	-166.72	0.32		
0	-0.97	0.00		
0	-166.72	0.00		
0	-0.65	0.00		
0	-0.65	-0.32		
0	-166.72	-0.32		
0	-0.65	-0.65		
1	-0.32	-0.65		
1	-0.32	-0.65		
1	0.00	-0.97		
1	0.32	-0.97		
1	0.32	-0.97		
1	0.32	-1.30		
1	0.32	-1.30		
1	0.32	-1.30		
1	0.32	-1.30		
1	0.32	-1.63		
1	-166.72	-1.63		
1	0.32	-1.63		
1	0.32	-1.63		
1	0.32	-1.63		
0	0.32	-1.95		
0	0.32	-1.95		
0	0.32	-1.95		
0	0.32	-2.27		
0	0.32	-2.27		
0	0.32	-2.27		
0	0.32	-2.27		
0	-166.72	-2.27		
0	-166.72	-2.27		
-1	0.32	-2.27		
-1	0.32	-2.27		
-1	-166.72	-2.27		
-1	0.00	-2.27		
-1	-166.72	-2.27		
-1	0.32	-2.27		
-2	-166.72	-2.27		
-2	0.32	-2.27		
-2	-166.72	-2.27		
-2	0.32	-2.27		
-2	-166.72	-2.27		
-2	0.32	-2.27		
-2	0.32	-2.27		
-3	-166.72	-2.27		
-3	0.32	-2.27		
-3	-166.72	-2.27		
-3	0.32	-2.27		
-3	-166.72	-2.27		
-3	0.32	-2.27		
-3	-166.72	-2.27		
-4	0.32	-2.27		
-4	-166.72	-2.27		
-4	0.32	-2.27		
-4	-166.72	-2.27		
-4	0.32	-2.27		
-4	-166.72	-2.27		
-4	0.32	-2.27		
-4	0.32	-2.27		
-4	0.32	-2.27		
-5	0.32	-1.95		
-4	0.32	-1.95		
-5	-166.72	-1.95		
-5	-166.72	-1.95		
-5	-166.72	-2.27		
-5	0.32	-1.95		
-5	0.32	-1.95		
-5	0.32	-1.95		
-5	0.00	-1.95		
-5	0.32	-1.95		
-5	-166.72	-1.95		
-5	0.00	-1.95		
-5	0.32	-1.95		
-6	-166.72	-1.63		
-6	0.00	-1.63		
-6	0.32	-1.30		
-7	0.00	-1.30		
-7	-0.32	-0.97		
-8	-166.72	-0.32		
-8	-166.72	0.00		
-8	-166.72	0.32		
-9	-0.65	0.65		
-10	-1.30	1.30		
-10	-1.63	1.95		
-11	-166.72	2.93		
-11	-2.93	3.57		
-10	-166.72	4.88		
-10	-166.72	5.20		
-10	-4.55	6.17		
-9	-166.72	7.15		
-9	-5.85	7.80		
-8	-6.82	9.10		
-7	-166.72	9.75		
-6	-8.13	10.40		
-5	-8.77	11.05		
-4	-166.72	11.70		
-3	-9.75	12.35		
-1	-166.72	13.00		
0	-10.40	13.32		
1	-166.72	13.65		
2	-11.05	13.97		
3	-166.72	13.97		
4	-11.38	13.97		
5	-166.72	14.30		
7	-11.38	14.30		
8	-166.72	14.30		
9	-11.38	14.30		
12	-166.72	14.30		
13	-11.05	13.97		
14	-10.72	13.32		
15	-166.72	12.67		
16	-10.07	12.02		
17	-166.72	11.38		
18	-9.10	11.05		
19	-166.72	10.07		
19	-7.48	9.10		
20	-166.72	8.13		
20	-5.85	7.48		
21	-166.72	-166.72		
20	-4.55	5.85		
20	-3.57	4.88		
21	-2.27	3.90		
21	-1.30	2.93		
21	-0.32	1.63		
22	-166.72	0.32		
22	-166.72	-0.65		
22	1.30	-1.95		
23	2.93	-3.57		
22	-166.72	-5.20		
21	5.20	-6.82		
19	-166.72	-7.80		
18	7.15	-9.10		
17	-166.72	-10.07		
16	9.10	-11.05		
14	-166.72	-12.35		
12	11.05	-13.32		
11	-166.72	-14.30		
9	12.35	-14.95		
8	-166.72	-15.92		
6	13.65	-16.25		
4	13.97	-17.22		
1	-166.72	-17.87		
0	14.95	-17.87		
-1	15.60	-18.20		
-4	15.92	-18.52		
-6	15.92	-18.52		
-8	15.92	-18.52		
-10	-166.72	-18.52		
-12	-166.72	-18.52		
-13	-166.72	-18.52		
-14	15.92	-18.52		
-16	15.92	-18.52		
-18	15.92	-18.52		
-19	15.92	-18.20		
-21	15.92	-18.20		
-22	-166.72	-18.20		
-23	-166.72	-18.20		
-23	15.92	-18.20		
-24	15.60	-18.20		
-26	15.60	-17.87		
-27	-166.72	-17.87		
-27	15.27	-17.87		
-28	14.95	-17.55		
-29	-166.72	-17.55		
-29	14.62	-17.22		
-30	-166.72	-17.22		
-30	-166.72	-16.90		
-30	14.30	-16.90		
-31	14.30	-16.57		
-31	13.97	-16.57		
-32	13.65	-16.25		
-32	-166.72	-16.25		
-33	-166.72	-15.92		
-33	-166.72	-15.60		
-33	13.00	-15.27		
-33	-166.72	-14.95		
-33	12.35	-14.62		
-34	11.70	-13.97		
-34	-166.72	-13.32		
-34	11.05	-13.00		
-35	-166.72	-12.02		
-34	9.75	-11.05		
-34	-166.72	-10.40		
-34	8.45	-9.75		
-34	7.48	-8.77		
-34	6.50	-7.80		
-34	5.52	-6.82		
-34	-166.72	-5.52		
-34	-166.72	-4.88		
-33	3.90	-3.90		
-32	2.60	-2.27		
-31	-166.72	-1.30		
-30	0.65	-0.65		
-29	0.00	0.00		
-28	-1.30	0.32		
-27	-166.72	1.30		
-25	-166.72	1.63		
-24	-2.60	2.27		
-23	-166.72	2.93		
-21	-3.25	2.93		
-20	-166.72	3.57		
-18	-3.57	3.57		
-17	-4.23	3.57		
-16	-4.55	3.57		
-14	-166.72	3.90		
-13	-166.72	4.23		
-12	-4.88	4.23		
-10	-166.72	4.55		
-9	-5.20	4.55		
-8	-5.20	4.88		
-7	-166.72	4.88		
-6	-5.20	4.88		
-5	-166.72	4.88		
-4	-5.20	4.88		
-3	-166.72	4.88		
-2	-5.20	4.88		
-1	-166.72	4.55		
-1	-5.20	4.55		
0	-4.88	4.23		
0	-4.88	4.23		
0	-4.88	4.23		
1	-4.88	4.23		
2	-4.55	4.23		
3	-166.72	3.90		
3	-4.23	3.90		
4	-3.90	3.57		
4	-166.72	3.25		
5	-3.57	2.93		
5	-166.72	2.60		
5	-166.72	2.27		
5	-3.25	1.95		
5	-3.25	1.95		
5	-2.93	1.30		
5	-166.72	1.30		
5	-166.72	0.97		
5	-166.72	0.97		
5	-2.27	0.65		
5	-1.95	0.32		
5	-1.63	0.32		
5	-1.30	0.32		
5	-0.65	0.00		
6	-166.72	-0.32		
6	-166.72	-0.65		
6	-0.32	-0.97		
6	0.00	-1.30		
6	0.32	-1.95		
5	-166.72	-2.27		
5	-166.72	-2.27		
4	0.65	-2.27		
4	0.97	-2.60		
3	-166.72	-2.93		
3	1.63	-3.25		
2	1.63	-3.25		
2	1.63	-3.25		
2	1.95	-3.57		
1	1.95	-3.57		
0	1.95	-3.57		
0	1.95	-3.57		
0	1.95	-3.57		
0	-166.72	-3.57		
-1	1.95	-3.57		
-1	-166.72	-3.57		
-1	2.27	-3.57		
-2	1.95	-3.57		
-2	-166.72	-3.57		
-3	2.27	-3.57		
-3	2.27	-3.57		
-4	-166.72	-3.57		
-4	-166.72	-3.57		
-4	2.27	-3.57		
-5	-166.72	-3.57		
-5	2.27	-3.90		
-5	-166.72	-3.57		
-5	1.95	-3.57		
-6	1.95	-3.57		
-6	-166.72	-3.57		
-6	1.95	-3.57		
-6	-166.72	-3.57		
-6	1.95	-3.57		
-7	-166.72	-3.57		
-7	1.95	-3.25		
-7	1.95	-3.25		
-7	1.95	-3.25		
-7	1.95	-3.25		
-8	1.95	-3.25		
-8	-166.72	-3.25		
-8	-166.72	-3.25		
-8	-166.72	-3.57		
-8	1.95	-3.25		
-8	1.95	-3.25		
-9	1.63	-3.25		
-9	1.63	-2.93		
-8	1.63	-2.93		
-8	-166.72	-2.93		
-8	1.63	-2.93		
-8	-166.72	-2.93		
-8	-166.72	-2.93		
-8	1.63	-2.93		
-8	-166.72	-2.93		
-8	1.63	-2.93		
-8	-166.72	-2.93		
-8	1.63	-2.93		
-8	-166.72	-2.93		
-8	1.63	-2.93		
-8	1.63	-2.93		
-8	-166.72	-2.93		
-8	1.63	-2.93		
-8	-166.72	-166.72		
-8	1.63	-2.93		
-8	1.63	-2.93		
-8	1.63	-2.93		
-8	1.63	-2.93		
-8	1.63	-2.93		
-8	-166.72	-2.93		
-8	1.63	-2.93		
-8	-166.72	-2.93		
-8	1.63	-2.93		
-8	-166.72	-2.93		
-8	1.63	-2.93		
-8	-166.72	-2.93		
-8	1.63	-2.93		
-8	1.63	-2.93		
-8	-166.72	-2.93		
-8	1.63	-2.93		
-8	1.63	-2.93		
-8	-166.72	-2.60		
-8	1.63	-2.60		
-8	1.63	-2.60		
-8	-166.72	-2.60		
-8	1.63	-2.93		
-8	-166.72	-2.60		
-8	1.63	-2.60		
-8	-166.72	-2.60		
-8	1.30	-2.27		
-8	-166.72	-2.27		
-9	0.97	-2.27		
-9	-166.72	-1.63		
-10	0.65	-1.30		
-10	0.65	-0.97		
-11	-166.72	0.00		
-11	0.32	0.32		
-12	0.00	1.30		
-12	-166.72	2.27		
-12	-166.72	2.93		
-12	-1.63	3.57		
-12	-2.27	4.55		
-11	-166.72	5.20		
-11	-3.57	5.85		
-10	-166.72	7.15		
-10	-4.88	7.48		
-9	-166.72	8.45		
-8	-6.17	9.10		
-7	-166.72	9.75		
-6	-7.48	10.40		
-5	-166.72	11.05		
-4	-8.45	11.38		
-2	-166.72	12.02		
-1	-9.42	12.02		
0	-9.75	12.67		
0	-166.72	12.67		
1	-166.72	13.00		
2	-10.40	13.00		
4	-166.72	13.32		
5	-10.72	13.32		
6	-166.72	13.32		
7	-10.72	13.32		
8	-166.72	13.32		
9	-10.72	13.32		
10	-10.72	13.00		
12	-166.72	13.32		
13	-10.40	13.32		
15	-166.72	13.00		
16	-10.40	12.67		
17	-166.72	12.02		
18	-9.42	11.38		
19	-166.72	10.72		
19	-8.13	9.75		
20	-7.15	9.10		
21	-6.17	7.48		
22	-166.72	6.50		
22	-4.55	5.85		
23	-166.72	3.90		
23	-2.60	3.25		
24	-166.72	1.30		
24	-0.32	0.32		
25	-166.72	-1.30		
24	1.63	-2.27		
24	-166.72	-3.90		
22	3.90	-5.20		
21	-166.72	-6.82		
20	6.17	-7.80		
19	-166.72	-9.10		
17	7.80	-10.07		
16	9.10	-11.38		
15	10.40	-12.35		
13	-166.72	-13.65		
12	12.35	-14.30		
10	-166.72	-15.27		
8	13.65	-15.92		
6	-166.72	-16.90		
4	14.62	-17.22		
2	-166.72	-17.87		
0	15.60	-18.20		
-1	-166.72	-18.52		
-3	15.92	-18.52		
-5	-166.72	-18.52		
-7	16.25	-18.52		
-9	16.25	-18.52		
-11	-166.72	-18.52		
-12	16.25	-18.52		
-14	-166.72	-18.52		
-15	16.25	-18.52		
-17	16.25	-18.52		
-19	-166.72	-18.52		
-20	16.25	-18.52		
-21	-166.72	-18.52		
-22	15.92	-18.52		
-23	-166.72	-18.52		
-24	15.92	-18.52		
-25	15.92	-18.20		
-26	-166.72	-18.20		
-26	15.92	-18.20		
-27	15.60	-17.87		
-28	-166.72	-17.87		
-28	15.27	-17.87		
-29	15.27	-17.87		
-29	14.95	-17.87		
-30	14.95	-17.87		
-30	-166.72	-17.87		
-31	-166.72	-17.87		
-31	14.95	-17.87		
-31	-166.72	-17.87		
-31	14.95	-17.87		
-31	-166.72	-17.87		
-31	14.95	-17.87		
-32	-166.72	-17.87		
-31	14.95	-17.87		
-32	-166.72	-17.87		
-32	14.62	-17.87		
-32	14.62	-17.87		
-32	-166.72	-17.87		
-32	14.62	-17.87		
-32	-166.72	-17.87		
-32	14.62	-17.87		
-32	-166.72	-17.87		
-32	14.62	-17.87		
-32	14.62	-17.87		
-32	14.62	-17.87		
-32	-166.72	-17.55		
-32	-166.72	-17.55		
-32	14.30	-17.22		
-33	-166.72	-16.57		
-33	13.32	-16.25		
-34	12.67	-15.27		
-34	11.70	-14.30		
-35	-166.72	-13.32		
-35	10.72	-12.67		
-35	-166.72	-11.70		
-35	9.10	-10.72		
-35	-166.72	-9.75		
-34	7.48	-9.10		
-34	-166.72	-166.72		
-32	5.85	-7.48		
-32	4.55	-6.17		
-32	3.25	-4.88		
-32	-166.72	-3.57		
-31	1.30	-2.60		
-30	0.32	-1.30		
-29	-166.72	-0.32		
-28	-1.30	0.32		
-27	-166.72	1.30		
-25	-2.93	1.95		
-24	-166.72	2.93		
-23	-4.55	3.57		
-22	-166.72	4.88		
-21	-6.17	5.20		
-20	-166.72	6.82		
-19	-7.15	7.48		
-18	-8.13	8.77		
-17	-166.72	9.75		
-15	-9.42	10.40		
-14	-166.72	11.38		
-12	-10.72	11.70		
-11	-166.72	12.67		
-9	-11.70	13.00		
-7	-12.35	13.65		
-5	-12.67	13.97		
-3	-166.72	13.97		
-1	-13.00	14.30		
0	-166.72	14.30		
2	-13.00	14.30		
4	-13.00	14.30		
5	-166.72	13.97		
7	-12.67	13.97		
8	-12.67	13.97		
10	-12.35	13.65		
12	-166.72	13.65		
13	-12.02	13.32		
14	-166.72	13.00		
15	-11.38	12.35		
16	-11.05	12.02		
18	-166.72	11.38		
19	-10.07	10.72		
20	-9.10	9.75		
21	-166.72	9.10		
22	-7.48	7.80		
23	-6.50	7.15		
24	-166.72	5.52		
24	-4.23	4.88		
26	-3.25	2.93		
27	-166.72	1.30		
27	-0.65	0.00		
28	0.65	-1.63		
28	-166.72	-3.57		
26	-166.72	-5.20		
25	3.25	-6.50		
24	-166.72	-7.80		
22	5.52	-8.77		
22	-166.72	-10.40		
20	7.80	-11.38		
19	-166.72	-13.00		
18	9.75	-13.65		
17	11.38	-14.95		
15	-166.72	-16.25		
13	13.65	-17.22		
11	14.62	-18.52		
10	15.92	-19.17		
8	16.90	-20.15		
5	17.87	-21.12		
3	-166.72	-21.77		
0	-166.72	-22.10		
-1	18.85	-22.75		
-3	19.17	-22.75		
-5	-166.72	-23.07		
-8	-166.72	-23.07		
-10	19.50	-23.40		
-12	19.50	-23.07		
-14	19.50	-23.07		
-16	19.50	-23.07		
-18	-166.72	-23.07		
-19	-166.72	-23.07		
-21	-166.72	-23.07		
-22	19.50	-23.07		
-23	19.50	-23.07		
-25	19.50	-23.07		
-26	19.50	-23.07		
-27	19.50	-23.07		
-29	19.50	-23.07		
-30	-166.72	-23.07		
-30	-166.72	-23.07		
-31	-166.72	-23.07		
-31	19.50	-23.07		
-32	19.50	-23.07		
-33	19.50	-23.07		
-34	19.50	-23.07		
-34	19.50	-23.07		
-35	-166.72	-23.07		
-35	-166.72	-23.07		
-35	-166.72	-23.07		
-36	19.50	-23.07		
-36	-166.72	-22.75		
-36	19.17	-22.75		
-37	19.17	-22.75		
-37	-166.72	-22.75		
-37	19.17	-22.75		
-37	-166.72	-22.75		
-37	19.17	-22.75		
-37	-166.72	-22.75		
-37	19.17	-22.75		
-38	19.17	-22.75		
-38	19.17	-22.75		
-38	19.17	-22.75		
-38	-166.72	-22.75		
-38	19.17	-22.75		
-38	19.17	-22.75		
-38	-166.72	-22.75		
-37	-166.72	-22.75		
-37	19.17	-22.75		
-37	19.17	-22.75		
-37	19.17	-22.75		
-37	19.17	-22.75		
-37	-166.72	-22.75		
-37	-166.72	-22.42		
-37	-166.72	-166.72		
-36	-166.72	-22.42		
-36	-166.72	-22.10		
-36	-166.72	-22.10		
-36	-166.72	-21.77		
-36	18.20	-21.45		
-36	17.55	-21.12		
-37	16.90	-20.47		
-38	15.92	-19.82		
-38	-166.72	-18.52		
-38	14.62	-17.87		
-39	13.65	-16.57		
-39	-166.72	-15.27		
-39	-166.72	-14.30		
-38	-166.72	-13.32		
-37	11.38	-12.67		
-37	10.07	-11.70		
-37	-166.72	-10.40		
-36	7.80	-9.75		
-36	6.82	-8.13		
-35	5.20	-7.48		
-35	3.90	-5.52		
-34	-166.72	-166.72		
-33	1.95	-3.90		
-32	-166.72	-2.60		
-31	0.00	-1.30		
-31	-0.97	0.00		
-30	-166.72	1.30		
-29	-3.25	2.60		
-28	-166.72	4.23		
-27	-5.20	5.52		
-26	-166.72	7.15		
-24	-7.15	8.13		
-22	-166.72	9.75		
-20	-9.10	10.72		
-18	-166.72	11.70		
-15	-10.72	12.35		
-13	-166.72	13.00		
-11	-11.70	13.32		
-8	-12.67	13.97		
-6	-166.72	14.30		
-5	-13.32	14.95		
-2	-166.72	14.95		
0	-13.97	15.27		
1	-13.97	15.27		
4	-166.72	15.27		
5	-13.97	15.27		
7	-13.97	14.95		
9	-13.97	14.95		
11	-166.72	14.95		
12	-13.65	14.30		
14	-13.32	14.30		
16	-166.72	13.97		
17	-13.00	13.65		
19	-166.72	13.32		
20	-12.02	12.67		
21	-11.38	12.02		
23	-10.40	11.38		
24	-9.42	10.40		
26	-8.45	9.10		
27	-7.15	7.80		
28	-5.52	6.50		
29	-3.90	4.88		
30	-2.27	3.25		
31	-166.72	1.30		
31	-166.72	0.00		
31	0.00	-1.30		
31	1.63	-3.57		
31	-166.72	-5.20		
29	-166.72	-6.82		
27	4.88	-8.13		
27	6.50	-9.75		
26	-166.72	-11.38		
25	9.10	-12.67		
24	-166.72	-14.30		
22	11.70	-15.60		
21	-166.72	-17.22		
19	14.30	-18.52		
16	15.92	-19.82		
14	-166.72	-21.12		
12	18.20	-22.10		
10	-166.72	-23.07		
7	19.82	-23.72		
5	-166.72	-24.37		
3	21.12	-25.02		
0	21.12	-25.67		
-2	21.77	-25.67		
-5	21.77	-25.67		
-8	22.10	-25.67		
-10	22.10	-25.67		
-13	-166.72	-25.67		
-14	22.10	-25.67		
-17	-166.72	-25.67		
-18	22.10	-25.67		
-20	21.77	-25.67		
-22	-166.72	-25.35		
-24	21.45	-25.35		
-26	21.45	-25.02		
-27	21.12	-24.37		
-29	20.47	-24.05		
-30	19.82	-23.07		
-32	19.17	-22.75		
-33	-166.72	-22.10		
-34	18.20	-21.45		
-35	17.55	-20.47		
-37	-166.72	-19.82		
-37	15.92	-18.85		
-38	-166.72	-17.87		
-38	14.30	-16.90		
-39	13.32	-15.92		
-40	-166.72	-14.95		
-40	11.38	-13.65		
-40	-166.72	-12.35		
-40	9.10	-11.70		
-40	7.80	-10.07		
-40	6.17	-8.77		
-41	4.88	-7.15		
-40	3.25	-5.20		
-40	1.63	-3.90		
-39	-166.72	-2.27		
-38	-0.32	-0.97		
-37	-166.72	0.32		
-36	-2.60	1.30		
-35	-166.72	2.93		
-33	-166.72	3.57		
-32	-5.20	4.55		
-30	-166.72	5.52		
-28	-7.15	6.17		
-27	-8.45	7.48		
-25	-166.72	8.13		
-24	-10.07	8.77		
-22	-166.72	9.75		
-20	-11.38	10.40		
-19	-166.72	11.38		
-17	-12.67	11.70		
-15	-166.72	12.67		
-14	-13.65	13.00		
-12	-166.72	13.97		
-11	-14.30	14.30		
-9	-14.95	15.27		
-8	-15.60	15.60		
-6	-16.25	16.25		
-4	-16.57	16.57		
-2	-16.90	17.22		
0	-17.22	17.22		
2	-17.22	17.55		
4	-17.22	17.55		
6	-17.22	17.55		
8	-17.22	17.55		
10	-16.90	17.22		
12	-166.72	17.22		
13	-16.90	17.22		
15	-166.72	17.22		
16	-16.57	16.90		
17	-16.25	16.57		
19	-15.60	16.25		
20	-15.27	15.92		
22	-14.62	15.60		
23	-13.97	14.62		
25	-13.00	13.97		
26	-12.02	13.00		
27	-11.05	12.02		
28	-166.72	10.72		
28	-9.10	9.75		
29	-7.80	8.13		
30	-6.17	6.82		
31	-4.55	5.20		
32	-2.93	3.25		
32	-0.65	1.30		
33	0.65	-0.65		
33	2.60	-2.27		
33	-166.72	-4.88		
31	5.52	-6.82		
30	-166.72	-9.10		
28	8.45	-10.40		
28	-166.72	-12.35		
25	11.05	-13.65		
23	12.67	-15.60		
21	14.62	-16.90		
19	16.25	-18.52		
16	17.87	-19.82		
14	19.17	-21.12		
12	-166.72	-22.42		
8	21.12	-23.07		
6	21.45	-24.37		
3	-166.72	-166.72		
0	22.75	-25.35		
-2	22.75	-25.67		
-5	23.07	-25.67		
-8	23.07	-25.67		
-11	23.07	-26.00		
-13	23.07	-25.67		
-15	23.07	-25.67		
-18	23.07	-25.67		
-20	23.07	-25.67		
-22	23.07	-25.67		
-24	23.07	-25.67		
-26	23.07	-25.67		
-27	23.07	-25.67		
-29	-166.72	-25.67		
-30	23.07	-25.67		
-31	-166.72	-25.67		
-32	22.75	-25.67		
-33	-166.72	-25.67		
-34	-166.72	-25.67		
-35	-166.72	-25.67		
-35	-166.72	-25.67		
-36	22.75	-25.67		
-37	22.75	-25.67		
-38	-166.72	-25.67		
-38	22.75	-25.67		
-39	22.75	-25.67		
-40	22.75	-25.67		
-40	22.42	-25.67		
-41	22.42	-25.67		
-41	-166.72	-25.67		
-41	-166.72	-25.67		
-41	22.10	-25.67		
-42	22.10	-25.67		
-42	22.10	-25.67		
-42	-166.72	-25.67		
-42	-166.72	-25.67		
-42	22.10	-25.67		
-42	-166.72	-25.67		
-41	21.77	-25.67		
-41	-166.72	-25.67		
-40	20.15	-25.67		
-40	18.85	-25.67		
-39	16.90	-25.67		
-39	14.95	-25.67		
-38	13.32	-25.67		
-39	11.38	-25.67		
-40	10.07	-25.67		
-42	8.45	-25.67		
-44	6.17	-25.67		
-45	4.23	-25.67		
-46	-166.72	-25.67		
-47	0.97	-25.35		
-47	-166.72	-25.35		
-47	-1.95	-25.35		
-47	-3.57	-25.02		
-47	-166.72	-25.02		
-47	-6.50	-24.70		
-46	-166.72	-24.70		
-45	-8.77	-24.70		
-45	-10.40	-24.70		
-44	-12.02	-24.70		
-44	-13.97	-24.70		
-44	-15.92	-24.70		
-43	-17.87	-24.70		
-43	-20.15	-24.70		
-43	-166.72	-24.37		
-42	-22.75	-24.37		
-42	-166.72	-24.37		
-42	-166.72	-24.37		
-41	-23.07	-24.37		
-41	-23.07	-24.37		
-40	-166.72	-24.37		
-40	-23.07	-24.37		
-39	-23.07	-24.37		
-39	-23.07	-24.37		
-39	-23.07	-24.37		
-38	-23.07	-24.37		
-38	-23.07	-24.37		
-38	-23.07	-24.37		
-37	-23.07	-24.37		
-37	-23.07	-24.37		
-37	-23.07	-24.37		
-37	-23.07	-24.37		
